"","ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address2","address3","town","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","predict","profitMargin","buy","profit","actualProfit"
"1741",1942,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR5","D",82,4,3.3,0.8,228,55,"Good","owner-occupied",51.376557,0.110359,99,66,6,"orpington","Thames Water",50900,"Bromley","rail",0,1,0,1.3751582,497000,386703.787043709,-0.221923969730968,0,-0.221923969730968,0
"1742",13829,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW2","E",151,5,9.3,4.3,350,158,"Average","owner-occupied",51.455096,-0.118521,15,29,2,"brixton","Thames Water",61900,"Lambeth","tube",1,1,0,0.6854042,1480000,1151330.18098686,-0.222074202035903,0,-0.222074202035903,0
"1743",10824,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"KT2","E",325,12,18,9.7,307,168,"Very Poor","owner-occupied",51.421397,-0.284731,58,28,5,"norbiton","Thames Water",59400,"Kingston upon Thames","rail",0,1,0,0.7935278,2571000,1999901.78329962,-0.222130772734493,0,-0.222130772734493,0
"1744",13166,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"HA8","F",192,7,15,5.2,439,154,"Poor","owner-occupied",51.627365,-0.294952,20,87,5,"stanmore","Affinity Water",56300,"Barnet","tube",1,0,0,0.9302358,1468000,1141845.26231066,-0.222176251831973,0,-0.222176251831973,0
"1745",616,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"IG1","D",33.49,2,2,2,363,356,"Good","rental (private)",51.556349,0.070129,181,10,4,"ilford","Essex & Suffolk Water",43800,"Redbridge","rail",0,1,0,0.4617002,210000,163333.41846942,-0.222221816812284,0,-0.222221816812284,0
"1746",6527,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"CR5","E",98,4,5.7,2.5,334,144,"Average","owner-occupied",51.31053,-0.126449,66,152,6,"coulsdon south","SES Water",53700,"Croydon","rail",0,1,0,0.7531368,635000,493754.964417267,-0.222433126901941,0,-0.222433126901941,0
"1747",7740,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR6","C",75,3,2.7,2.5,202,186,"Average","owner-occupied",51.377707,0.080782,41,94,6,"orpington","Thames Water",66900,"Bromley","rail",0,1,0,0.761215,404000,314100.75770729,-0.222522876962153,0,-0.222522876962153,0
"1748",15860,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE20","C",72,4,2.5,1.2,178,89,"Very Poor","owner-occupied",51.416564,-0.069426,153,63,3,"crystal palace","Thames Water",54200,"Bromley","light_rail",0,1,1,0.4020458,442000,343534.349289856,-0.222772965407567,0,-0.222772965407567,0
"1749",4972,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W5","C",66,3,1.4,1.1,124,100,"Average","rental (private)",51.514018,-0.290152,224,34,3,"ealing common","Thames Water",58600,"Ealing","tube",2,0,0,0.338663,501000,389207.211541757,-0.223139298319846,0,-0.223139298319846,0
"1750",15430,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW10","C",67,3,2.4,1.3,190,99,"Very Poor","rental (private)",51.488523,-0.187134,116,14,2,"west brompton","Thames Water",63300,"Kensington and Chelsea","tube",1,1,1,0.512655,881000,684372.053068053,-0.223187226937511,0,-0.223187226937511,0
"1751",13959,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA1","C",24.79,2,1.6,1.5,388,359,"Very Poor","rental (social)",51.585176,-0.337303,125,64,5,"harrow-on-the-hill","Affinity Water",56000,"Brent","tube",1,1,0,0.4902846,237000,184077.062191407,-0.223303535057353,0,-0.223303535057353,0
"1752",15295,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"BR1","C",177,8,4.3,2.8,139,88,"Good","owner-occupied",51.407592,0.03512,29,70,5,"bickley","Thames Water",62900,"Bromley","rail",0,1,0,0.7574866,1202000,932825.669762302,-0.223938710680281,0,-0.223938710680281,0
"1753",15773,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"NW11","E",155.7,7,9.5,7.8,365,298,"Good","owner-occupied",51.58953,-0.192643,41,63,4,"finchley central","Affinity Water",58800,"Barnet","tube",1,0,0,1.196195,1241000,962754.899185845,-0.224210395498916,0,-0.224210395498916,0
"1754",23,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA8","C",41,2,1.3,0.1,162,1,"Average","owner-occupied",51.484852,0.173747,115,5,6,"erith","Thames Water",45100,"Bexley","rail",0,1,0,0.8687172,295000,228852.463243599,-0.224228938157293,0,-0.224228938157293,0
"1755",1167,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E11","D",79,4,3.7,0.9,267,65,"Average","owner-occupied",51.57345,0.008188,96,20,3,"leytonstone","Thames Water",54000,"Redbridge","tube",1,0,0,0.4766138,642000,497701.358697091,-0.224764238789578,0,-0.224764238789578,0
"1756",3690,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"HA4","F",79,4,8.9,3.2,622,214,"Poor","owner-occupied",51.583597,-0.430962,8,54,6,"ruislip","Affinity Water",60400,"Hillingdon","tube",2,0,0,0.9700054,718000,556539.990197558,-0.224874665463012,0,-0.224874665463012,0
"1757",15173,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR5","C",58,3,1.4,1.2,136,124,"Average","owner-occupied",51.394524,0.098407,69,63,6,"st mary cray","Thames Water",49300,"Bromley","rail",0,1,0,0.531297,284000,220119.520483547,-0.224931265903003,0,-0.224931265903003,0
"1758",11351,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW3","C",55,2,1.9,1,194,100,"Very Poor","owner-occupied",51.485923,-0.159943,25,12,1,"sloane square","Thames Water",59900,"Kensington and Chelsea","tube",2,0,0,0.6630338,1198000,926254.086578739,-0.226832982822422,0,-0.226832982822422,0
"1759",14323,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N5","C",68,4,2.1,1.7,173,146,"Very Poor","owner-occupied",51.553355,-0.093196,29,36,2,"canonbury","Thames Water",55500,"Islington","light_rail",0,0,1,0.4436796,741000,572570.151164625,-0.227300740668523,0,-0.227300740668523,0
"1760",11285,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR0","B",60,3,1.1,1.1,100,93,"Good","owner-occupied",51.386765,-0.092685,111,53,4,"selhurst","Thames Water",46000,"Croydon","rail",0,1,0,0.484692,294000,227056.418374089,-0.227699257230991,0,-0.227699257230991,0
"1761",1088,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA14","D",69,3,3,1.9,247,154,"Average","owner-occupied",51.430975,0.121239,151,43,5,"albany park","Thames Water",50500,"Bexley","rail",0,1,0,0.7295236,310000,239409.495613839,-0.227711304471487,0,-0.227711304471487,0
"1762",15089,NA,NA,"F","N","L",NA,NA,NA,"SILVERTOWN",NA,NA,"E16","C",92,3,1.7,1.5,97,86,"Average","owner-occupied",51.502544,0.031723,132,7,3,"pontoon dock","Thames Water",58900,"Newham","light_rail",0,0,1,0.1224158,617000,476184.658794285,-0.228225836638111,0,-0.228225836638111,0
"1763",10585,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N8","C",66,4,2.3,1.4,185,108,"Good","owner-occupied",51.591651,-0.126656,105,43,3,"alexandra palace","Thames Water",53100,"Haringey","rail",0,1,0,0.661791,536000,413401.43899567,-0.228728658590167,0,-0.228728658590167,0
"1764",11089,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE1","C",55,3,1.2,1.2,128,125,"Good","rental (private)",51.489787,-0.07352,55,4,2,"bermondsey","Thames Water",47500,"Southwark","tube",1,0,0,1.2030304,464000,357868.721568658,-0.228731203515823,0,-0.228731203515823,0
"1765",3374,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE5","C",64,3,2.1,1.5,190,133,"Good","rental (private)",51.471184,-0.079199,118,21,2,"peckham rye","Thames Water",56300,"Southwark","light_rail",0,1,1,0.487799,630000,485564.779013247,-0.229262255534528,0,-0.229262255534528,0
"1766",1617,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM9","D",50,2,2.8,2.6,341,316,"Average","owner-occupied",51.541822,0.115228,107,7,5,"becontree","Essex & Suffolk Water",39500,"Barking and Dagenham","tube",1,0,0,0.612079,220000,169165.934033448,-0.231063936211601,0,-0.231063936211601,0
"1767",11832,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW19","C",79.76,6,3.8,3.8,177,177,"Poor","rental (private)",51.438506,-0.196428,103,13,3,"wimbledon park","Thames Water",75000,"Merton","tube",1,0,0,0.3305848,1121000,861062.456312423,-0.231880056813182,0,-0.231880056813182,0
"1768",10257,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E17","D",97,5,4.5,2,263,113,"Good","owner-occupied",51.57726,-0.031939,104,13,3,"st james street","Thames Water",48100,"Waltham Forest","light_rail",0,0,1,0.4424368,753000,578094.669231791,-0.232277995708113,0,-0.232277995708113,0
"1769",1198,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE21","D",84.4,4,4.2,2.6,294,188,"Very Poor","owner-occupied",51.434944,-0.080835,75,61,3,"sydenham hill","Thames Water",56500,"Southwark","rail",0,1,0,0.2870868,635000,487453.391411693,-0.232356863918593,0,-0.232356863918593,0
"1770",4591,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SM5","D",112,6,4.4,2.3,223,113,"Poor","owner-occupied",51.371651,-0.16891,30,35,5,"carshalton","SES Water",48600,"Sutton","rail",0,1,0,0.2541526,606000,464847.813761398,-0.232924399733666,0,-0.232924399733666,0
"1771",13639,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"IG1","C",60,3,2,1.5,193,143,"Good","owner-occupied",51.569555,0.060642,120,19,4,"gants hill","Thames Water",50200,"Redbridge","tube",1,0,0,0.7028034,331000,253808.249686815,-0.23320770487367,0,-0.23320770487367,0
"1772",14384,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM9","C",70,4,2.1,0.8,174,63,"Average","owner-occupied",51.542232,0.129827,90,7,5,"becontree","Essex & Suffolk Water",39400,"Barking and Dagenham","tube",1,0,0,0.260988,361000,276450.900398411,-0.234208032137365,0,-0.234208032137365,0
"1773",10404,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE4","D",47,3,2.8,1.3,304,143,"Good","rental (private)",51.461472,-0.035758,83,28,2,"brockley","Thames Water",58200,"Lewisham","light_rail",0,1,1,0.4144738,427000,326846.972631672,-0.234550415382501,0,-0.234550415382501,0
"1774",1790,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"DA7","D",55,3,3,1,309,93,"Average","owner-occupied",51.467942,0.150021,131,49,6,"barnehurst","Thames Water",53500,"Bexley","rail",0,1,0,0.6760832,491000,375777.624964279,-0.234668788260124,0,-0.234668788260124,0
"1775",3526,NA,NA,"T","N","F",NA,NA,NA,"WEALDSTONE",NA,NA,"HA3","E",76,4,4.6,0.8,341,60,"Average","owner-occupied",51.600751,-0.329096,106,61,5,"harrow and wealdstone","Affinity Water",50600,"Brent","tube",2,1,1,0.7400874,568000,434644.920256977,-0.234780069970111,0,-0.234780069970111,0
"1776",177,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SM4","D",68,4,3.7,0.8,310,68,"Average","owner-occupied",51.396469,-0.183286,25,24,3,"belgrave walk","SES Water",47500,"Merton","light_rail",0,0,1,0.671112,503000,384886.056138963,-0.234818973878802,0,-0.234818973878802,0
"1777",2478,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM11","D",55,4,2.4,0.6,243,56,"Average","owner-occupied",51.580013,0.213243,82,29,6,"gidea park","Essex & Suffolk Water",52600,"Havering","rail",0,1,0,0.584116,424000,324241.02262878,-0.235280607007594,0,-0.235280607007594,0
"1778",1873,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E14","B",40,2,0.8,0.8,110,110,"Good","rental (private)",51.498861,-0.020622,64,6,2,"south quay","Thames Water",64700,"Tower Hamlets","light_rail",0,0,1,0.5083052,438000,334878.896798124,-0.235436308680083,0,-0.235436308680083,0
"1779",10514,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E17","B",42.71,3,1.3,1.1,178,155,"Good","rental (private)",51.589839,-0.008314,64,33,4,"wood street","Thames Water",42100,"Waltham Forest","light_rail",0,0,1,0.4803422,297000,227021.960762493,-0.235616293728979,0,-0.235616293728979,0
"1780",14521,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N16","C",145,8,4.4,2.3,174,87,"Good","owner-occupied",51.557523,-0.079834,60,26,2,"rectory road","Thames Water",57000,"Hackney","light_rail",0,0,1,0.618293,1537000,1174556.02316644,-0.235812606918388,0,-0.235812606918388,0
"1781",2913,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW3","D",48,3,2.4,1.5,287,181,"Average","owner-occupied",51.554792,-0.163079,144,60,3,"hampstead heath","Thames Water",58200,"Camden","light_rail",0,0,1,0.2243254,497000,379616.102844286,-0.23618490373383,0,-0.23618490373383,0
"1782",12404,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW10","E",65,4,4.3,1.6,310,105,"Poor","rental (private)",51.460634,-0.294848,25,26,4,"richmond","Thames Water",60900,"Richmond upon Thames","tube",1,1,1,0.52819,774000,591098.571182586,-0.236306755578054,0,-0.236306755578054,0
"1783",12453,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW13","C",45.44,2,1.5,1.2,201,160,"Average","owner-occupied",51.442613,-0.375249,132,20,5,"whitton","Thames Water",44100,"Hounslow","rail",0,1,0,1.2428,228000,174050.710597752,-0.236619690360738,0,-0.236619690360738,0
"1784",3349,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E18","D",71,3,2.7,2.4,198,180,"Average","rental (private)",51.590516,0.022453,33,37,4,"south woodford","Thames Water",63400,"Redbridge","tube",1,0,0,0.425659,475000,362491.035065229,-0.236860978810045,0,-0.236860978810045,0
"1785",8506,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA8","D",64,3,3.2,2,282,171,"Good","owner-occupied",51.468518,0.178226,103,24,6,"slade green","Thames Water",44900,"Bexley","rail",0,1,0,0.7655648,210000,160181.016890516,-0.237233252902306,0,-0.237233252902306,0
"1786",10940,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"HA2","E",60,4,4.1,0.7,386,61,"Very Poor","owner-occupied",51.559745,-0.376416,124,38,5,"northolt park","Affinity Water",52200,"Harrow","rail",0,1,0,0.848211,462000,352108.594764231,-0.237860184493007,0,-0.237860184493007,0
"1787",14686,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT4","D",98,5,4.2,1.7,240,94,"Average","owner-occupied",51.379866,-0.225917,140,35,4,"worcester park","SES Water",55400,"Sutton","rail",0,1,0,1.2135942,631000,480328.236724574,-0.238782509152815,0,-0.238782509152815,0
"1788",15836,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E5","C",74.66,4,2.6,1.9,210,149,"Average","owner-occupied",51.56426,-0.051026,83,12,2,"clapton","Thames Water",44600,"Hackney","light_rail",0,0,1,0.3336918,561000,426961.201806903,-0.238928339025129,0,-0.238928339025129,0
"1789",12339,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW11","C",46,3,1.7,1.3,207,158,"Average","owner-occupied",51.425853,-0.331211,58,11,6,"teddington","Thames Water",64300,"Richmond upon Thames","rail",0,1,0,0.2000908,368000,280000.428591125,-0.239129270132813,0,-0.239129270132813,0
"1790",12120,NA,NA,"D","N","F",NA,NA,NA,"ST JOHNS WOOD",NA,NA,"NW8","D",360,10,13,6,211,94,"Very Poor","rental (social)",51.539595,-0.180995,84,42,2,"south hampstead","Thames Water",59600,"Westminster","light_rail",0,0,1,0.301379,6830000,5195717.62777349,-0.239279995933604,0,-0.239279995933604,0
"1791",6457,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"EN4","E",243,9,13,8.8,297,204,"Average","owner-occupied",51.667163,-0.175171,74,106,6,"hadley wood","Affinity Water",52800,"Barnet","rail",0,1,0,0.4057742,2e+06,1520181.87547725,-0.239909062261374,0,-0.239909062261374,0
"1792",6200,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W7","C",56,3,2.2,1.8,222,177,"Average","owner-occupied",51.518739,-0.338318,148,36,4,"drayton green","Thames Water",60200,"Ealing","rail",0,1,0,0.702182,458000,348069.876836693,-0.240022102976654,0,-0.240022102976654,0
"1793",8151,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W11","D",102,5,4.2,2,232,110,"Average","owner-occupied",51.511562,-0.211194,58,14,2,"holland park","Thames Water",40800,"Kensington and Chelsea","tube",1,0,0,0.4020458,1330000,1010445.5331968,-0.240266516393384,0,-0.240266516393384,0
"1794",7920,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SM6","C",49,2,1.6,1.3,167,145,"Average","owner-occupied",51.3567,-0.131575,98,70,5,"wallington","SES Water",44600,"Sutton","rail",0,1,0,1.3987714,202000,153357.425243152,-0.240804825528948,0,-0.240804825528948,0
"1795",15647,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW4","C",53,3,1.6,1.3,173,145,"Good","owner-occupied",51.472854,-0.385003,31,25,5,"hounslow west","Thames Water",46900,"Hounslow","tube",1,0,0,0.1006668,269000,204179.091791335,-0.240969918991321,0,-0.240969918991321,0
"1796",13083,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N12","C",76,3,3.2,2.1,249,163,"Average","owner-occupied",51.618431,-0.183926,64,82,4,"woodside park","Affinity Water",54500,"Barnet","tube",1,0,0,0.074568,543000,412126.757917781,-0.24101886202987,0,-0.24101886202987,0
"1797",9598,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR5","D",55.09,3,3.9,3.2,426,341,"Average","owner-occupied",51.389955,0.102452,75,67,6,"st mary cray","Thames Water",49300,"Bromley","rail",0,1,0,0.5648526,446000,338258.833739138,-0.241572121661125,0,-0.241572121661125,0
"1798",1801,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA8","D",52,3,3.1,2.3,350,260,"Average","owner-occupied",51.60701,-0.267766,72,50,4,"burnt oak","Affinity Water",43800,"Barnet","tube",1,0,0,0.8071986,345000,261559.664325629,-0.24185604543296,0,-0.24185604543296,0
"1799",14156,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW2","E",61.46,3,3.6,2.3,410,260,"Average","owner-occupied",51.549652,-0.222743,18,55,2,"willesden green","Thames Water",50400,"Camden","tube",1,0,0,0.1783418,568000,430356.470778986,-0.242330157079251,0,-0.242330157079251,0
"1800",7111,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA0","C",27,1,1.7,1.6,358,333,"Average","rental (private)",51.537736,-0.295559,61,29,4,"alperton","Affinity Water",51400,"Brent","tube",1,0,0,0.633828,225000,170308.821856254,-0.243071902861094,0,-0.243071902861094,0
"1801",2104,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"UB8","E",64,3,4.6,3,411,267,"Good","owner-occupied",51.536896,-0.478377,120,38,6,"uxbridge","Affinity Water",45800,"Hillingdon","tube",2,0,0,0.9656556,294000,222533.80324264,-0.243082301895783,0,-0.243082301895783,0
"1802",4923,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"IG5","C",51,2,1.1,1.1,115,109,"Good","owner-occupied",51.587769,0.055807,36,31,4,"gants hill","Thames Water",55300,"Redbridge","tube",1,0,0,0.944528,323000,244427.58560527,-0.243258248900093,0,-0.243258248900093,0
"1803",15618,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW20","D",68.74,4,3.4,3.3,261,253,"Poor","rental (private)",51.41511,-0.233239,107,25,4,"raynes park","Thames Water",75500,"Merton","rail",0,1,0,0.4405726,606000,458312.218053265,-0.243709211133226,0,-0.243709211133226,0
"1804",11747,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE4","D",59,3,3.1,1.5,296,146,"Very Poor","rental (private)",51.46564,-0.033909,159,29,2,"brockley","Thames Water",58800,"Lewisham","light_rail",0,1,1,0.2479386,540000,408089.901055456,-0.244277961008415,0,-0.244277961008415,0
"1805",5287,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT4","D",74,4,3.2,0.9,247,69,"Average","owner-occupied",51.369132,-0.238687,95,46,5,"stoneleigh","SES Water",55400,"Sutton","rail",0,1,0,0.7400874,538000,405867.062349778,-0.245600255855432,0,-0.245600255855432,0
"1806",9983,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR6","E",93,6,6.2,1.5,379,89,"Average","owner-occupied",51.380658,0.099882,74,64,6,"orpington","Thames Water",59500,"Bromley","rail",0,1,0,1.0340096,614000,462989.041105527,-0.245946187124549,0,-0.245946187124549,0
"1807",3098,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E7","D",77,5,3.3,0.8,226,49,"Average","rental (private)",51.551427,0.021282,162,14,3,"forest gate","Thames Water",48700,"Newham","rail",0,1,0,0.4095026,563000,424420.586052468,-0.246144607366842,0,-0.246144607366842,0
"1808",10565,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW3","C",45,2,1.9,0.7,238,84,"Good","owner-occupied",51.48777,-0.168799,44,12,1,"south kensington","Thames Water",59900,"Kensington and Chelsea","tube",3,0,0,0.6885112,938000,707063.635359715,-0.246200815181541,0,-0.246200815181541,0
"1809",9202,NA,NA,"S","N","F",NA,NA,NA,"CHINGFORD",NA,NA,"E4","D",143,7,6.2,3.3,226,116,"Average","owner-occupied",51.630414,0.009504,99,50,5,"chingford","Thames Water",55200,"Waltham Forest","light_rail",0,0,1,0.4150952,955000,719757.077347587,-0.246327667698862,0,-0.246327667698862,0
"1810",9570,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW20","D",40,2,2.5,1.4,355,201,"Average","rental (private)",51.412385,-0.239211,109,16,4,"raynes park","Thames Water",75500,"Merton","rail",0,1,0,0.4331158,372000,280261.746943231,-0.246608207141853,0,-0.246608207141853,0
"1811",6422,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"EN1","D",41.29,2,2.7,1.5,391,219,"Average","rental (private)",51.648804,-0.065514,87,24,5,"bush hill park","Thames Water",51700,"Enfield","light_rail",0,0,1,0.633828,283000,213100.788526297,-0.24699368011909,0,-0.24699368011909,0
"1812",334,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N22","E",102,5,5.5,2.4,308,132,"Very Poor","owner-occupied",51.603833,-0.12874,112,48,3,"bounds green","Thames Water",51000,"Haringey","tube",1,0,0,0.4213092,873000,657241.467878603,-0.247146084904235,0,-0.247146084904235,0
"1813",14397,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR0","D",85.3,5,3.6,2.9,250,206,"Good","owner-occupied",51.377144,-0.049572,98,70,3,"woodside","Thames Water",56200,"Croydon","light_rail",0,0,1,1.52243,570000,428888.980768847,-0.247563191633602,0,-0.247563191633602,0
"1814",9164,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"NW4","D",92,6,3.6,1.1,202,59,"Very Poor","rental (private)",51.588751,-0.215785,86,62,3,"hendon central","Thames Water",54400,"Barnet","tube",1,0,0,0.7810998,869000,652668.376581794,-0.248943179997935,0,-0.248943179997935,0
"1815",12690,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR2","D",112,5,5.3,3.2,269,160,"Average","owner-occupied",51.389068,0.009505,99,68,5,"hayes","Thames Water",61600,"Bromley","rail",0,1,0,1.2160798,660000,495442.145563689,-0.249330082479259,0,-0.249330082479259,0
"1816",15275,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM6","E",94,5,5.4,2.6,323,153,"Average","owner-occupied",51.358489,-0.141728,108,65,5,"wallington","SES Water",55100,"Sutton","rail",0,1,0,0.65247,543000,407465.97856799,-0.249602249414384,0,-0.249602249414384,0
"1817",14482,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"N14","D",122,6,5.3,2.2,246,100,"Good","owner-occupied",51.629386,-0.124568,107,69,4,"southgate","Thames Water",47600,"Enfield","tube",1,0,0,0.4144738,850000,637402.340909082,-0.250114893048139,0,-0.250114893048139,0
"1818",1306,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"BR1","E",177,8,8.6,3.4,327,133,"Average","owner-occupied",51.401928,0.04949,11,76,5,"bickley","Thames Water",72000,"Bromley","rail",0,1,0,0.273416,1325000,993595.891414147,-0.250116308366682,0,-0.250116308366682,0
"1819",12005,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR3","C",68,3,1.9,1.1,149,87,"Good","owner-occupied",51.417133,-0.023695,65,42,4,"beckenham junction","Thames Water",56300,"Bromley","light_rail",0,2,1,0.4890418,416000,311618.443647441,-0.250917202770575,0,-0.250917202770575,0
"1820",12463,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"CR0","D",110,6,3.6,1.3,206,73,"Average","owner-occupied",51.374185,-0.032384,62,76,5,"west wickham","Thames Water",52300,"Croydon","rail",0,1,0,1.127841,646000,483542.92121342,-0.251481546109257,0,-0.251481546109257,0
"1821",13147,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW2","C",55.7,3,2.1,2.1,230,222,"Very Poor","rental (private)",51.453095,-0.115437,129,31,2,"herne hill","Thames Water",45100,"Lambeth","rail",0,1,0,0.8643674,5e+05,374019.69510802,-0.25196060978396,0,-0.25196060978396,0
"1822",15700,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"KT4","D",36,3,2.4,2.1,312,276,"Poor","owner-occupied",51.380596,-0.239741,90,25,4,"worcester park","SES Water",61700,"Sutton","rail",0,1,0,0.397696,295000,220635.710136726,-0.252082338519573,0,-0.252082338519573,0
"1823",13164,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SM5","E",37.97,2,3.2,2.6,469,379,"Average","rental (private)",51.38148,-0.160873,75,26,4,"hackbridge","SES Water",57800,"Sutton","rail",0,1,0,0.537511,296000,221067.483195991,-0.25315039460814,0,-0.25315039460814,0
"1824",13159,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE25","D",55.08,3,3.2,2.4,350,261,"Average","rental (private)",51.399068,-0.065301,45,42,3,"harrington road","Thames Water",48100,"Croydon","light_rail",0,0,1,0.2460744,353000,263605.249862585,-0.253242918236302,0,-0.253242918236302,0
"1825",10663,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SM2","E",71,3,3.5,2.8,292,237,"Average","owner-occupied",51.359845,-0.185224,52,72,5,"sutton","SES Water",48800,"Sutton","rail",0,1,0,0.3970746,360000,268672.643202524,-0.253687102215212,0,-0.253687102215212,0
"1826",1248,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E1","D",60,3,2.7,2.5,270,246,"Average","owner-occupied",51.514049,-0.054986,156,16,2,"shadwell","Thames Water",43200,"Tower Hamlets","light_rail",0,0,1,0.1951196,431000,320949.24045354,-0.255338189202923,0,-0.255338189202923,0
